age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
28,management,single,tertiary,false,4937,true,false,telephone,13,may,421,3,-1,0,unknown,false
48,entrepreneur,married,secondary,false,725,false,true,cellular,10,jul,105,1,-1,0,unknown,false
51,entrepreneur,married,tertiary,false,5403,false,false,unknown,6,jun,42,1,-1,0,unknown,false
32,technician,married,tertiary,false,4089,false,false,cellular,26,may,114,7,287,3,failure,false
35,technician,married,tertiary,false,188,false,false,cellular,26,aug,286,2,-1,0,unknown,false
37,technician,married,unknown,false,189,false,false,cellular,1,oct,238,1,107,2,success,true
38,blue-collar,divorced,secondary,false,2998,true,false,unknown,11,jun,91,1,-1,0,unknown,false
77,retired,married,secondary,false,610,false,false,cellular,13,aug,766,3,-1,0,unknown,false
32,management,single,unknown,false,787,false,false,cellular,28,jan,92,1,-1,0,unknown,false
43,technician,divorced,secondary,false,167,false,false,cellular,4,aug,211,3,-1,0,unknown,false
36,management,single,tertiary,false,243,true,false,cellular,7,may,160,2,360,3,failure,false
29,management,married,tertiary,false,877,false,false,cellular,3,feb,166,3,-1,0,unknown,false
32,admin.,single,secondary,false,2817,true,false,cellular,21,nov,195,1,-1,0,unknown,false
41,management,divorced,tertiary,false,4567,true,true,cellular,16,jul,106,1,-1,0,unknown,false
26,services,single,secondary,false,127,true,true,cellular,23,jul,85,3,-1,0,unknown,false
34,blue-collar,married,primary,false,176,false,false,cellular,24,jul,78,1,-1,0,unknown,false
57,retired,married,tertiary,false,0,true,true,unknown,28,may,648,1,-1,0,unknown,true
36,services,single,secondary,false,1482,true,false,cellular,18,nov,177,2,174,1,other,false
42,blue-collar,married,secondary,false,3052,true,false,unknown,27,may,32,1,-1,0,unknown,false
35,technician,divorced,secondary,false,56,false,false,cellular,29,aug,24,12,-1,0,unknown,false
52,entrepreneur,divorced,primary,false,278,true,false,unknown,7,may,688,2,-1,0,unknown,false
36,management,single,tertiary,false,3875,true,false,unknown,27,may,21,5,-1,0,unknown,false
46,technician,married,secondary,false,-337,true,false,unknown,27,may,112,1,-1,0,unknown,false
60,management,divorced,tertiary,false,366,false,false,cellular,3,jun,593,1,-1,0,unknown,true
57,housemaid,married,primary,false,501,true,true,cellular,7,aug,59,2,-1,0,unknown,false
48,management,married,tertiary,false,998,true,false,cellular,29,jan,121,3,-1,0,unknown,false
59,self-employed,married,primary,false,0,true,false,telephone,28,jul,97,2,-1,0,unknown,false
39,management,married,tertiary,false,246,false,false,cellular,11,aug,86,2,-1,0,unknown,false
44,blue-collar,married,secondary,false,-182,true,true,cellular,14,may,10,10,-1,0,unknown,false
27,management,single,tertiary,false,446,false,false,cellular,23,jun,205,3,-1,0,unknown,false
59,retired,married,secondary,false,1173,false,false,unknown,9,jun,77,2,-1,0,unknown,false
36,technician,divorced,secondary,false,5957,true,false,cellular,18,nov,138,2,-1,0,unknown,false
44,admin.,married,secondary,false,205,false,false,cellular,3,nov,289,1,-1,0,unknown,true
50,admin.,married,secondary,false,0,false,false,cellular,4,aug,86,4,-1,0,unknown,false
41,management,divorced,tertiary,false,369,true,false,telephone,22,aug,9,3,-1,0,unknown,false
47,admin.,married,secondary,false,1934,false,true,cellular,14,may,225,1,364,1,failure,false
32,technician,single,tertiary,false,259,false,false,cellular,22,jul,407,4,-1,0,unknown,false
38,blue-collar,married,secondary,false,284,true,true,unknown,3,jun,1030,6,-1,0,unknown,false
55,blue-collar,married,unknown,false,23,false,false,cellular,13,aug,123,2,-1,0,unknown,false
38,management,single,tertiary,false,1373,false,false,cellular,22,oct,119,4,-1,0,unknown,false
31,management,single,tertiary,false,62,true,false,cellular,18,may,175,1,293,5,failure,false
38,blue-collar,divorced,secondary,false,157,false,false,unknown,9,jun,299,5,-1,0,unknown,false
29,unemployed,single,tertiary,false,991,false,false,cellular,5,feb,563,1,-1,0,unknown,false
55,services,married,secondary,false,186,true,true,unknown,9,may,241,1,-1,0,unknown,false
35,unemployed,married,secondary,false,977,true,false,cellular,4,may,52,4,91,1,other,false
40,self-employed,single,tertiary,false,2893,false,false,cellular,2,jun,76,3,-1,0,unknown,false
34,blue-collar,married,secondary,false,1897,true,true,cellular,19,nov,441,1,-1,0,unknown,false
32,technician,single,tertiary,false,5514,false,false,cellular,22,apr,319,1,182,1,success,true
33,blue-collar,married,secondary,false,889,true,false,unknown,18,sep,13,1,373,6,success,false
33,management,married,tertiary,false,273,true,false,unknown,16,may,803,1,-1,0,unknown,true
37,admin.,married,secondary,false,1193,false,false,cellular,12,may,396,2,-1,0,unknown,false
58,management,married,tertiary,false,2729,false,false,unknown,18,jun,188,1,-1,0,unknown,false
36,admin.,single,secondary,false,0,false,false,cellular,20,apr,637,1,-1,0,unknown,false
42,blue-collar,married,secondary,false,230,true,false,unknown,5,jun,175,7,-1,0,unknown,false
34,technician,single,secondary,false,2729,true,false,cellular,6,apr,945,1,139,1,success,false
35,management,married,tertiary,false,317,true,false,unknown,23,may,162,3,-1,0,unknown,false
60,housemaid,married,primary,false,517,false,false,unknown,12,jun,1178,3,-1,0,unknown,false
50,management,married,tertiary,false,-470,true,false,cellular,8,may,506,2,170,3,failure,false
28,self-employed,single,tertiary,false,4579,false,false,cellular,12,jan,409,2,-1,0,unknown,true
27,blue-collar,divorced,secondary,false,1,true,false,cellular,14,jul,116,3,-1,0,unknown,false
37,management,married,tertiary,false,5106,false,false,cellular,30,apr,244,1,-1,0,unknown,true
31,technician,married,tertiary,false,636,true,false,cellular,4,may,352,4,-1,0,unknown,true
34,services,married,secondary,false,1076,false,false,cellular,12,may,152,1,182,6,success,true
38,management,married,tertiary,false,126,true,false,unknown,21,may,164,2,-1,0,unknown,false
32,self-employed,married,secondary,false,-33,true,false,unknown,28,may,234,3,-1,0,unknown,false
37,technician,married,secondary,false,430,false,false,cellular,27,aug,154,4,-1,0,unknown,false
33,admin.,married,secondary,false,-6,true,false,unknown,7,may,566,2,-1,0,unknown,false
71,technician,married,tertiary,false,383,false,false,cellular,27,oct,327,2,183,3,success,false
27,technician,married,secondary,false,130,true,false,cellular,7,may,265,3,-1,0,unknown,false
38,blue-collar,married,primary,false,2569,false,false,unknown,9,jun,172,1,-1,0,unknown,false
34,technician,single,secondary,false,201,false,false,cellular,22,jul,257,2,-1,0,unknown,false
54,retired,divorced,tertiary,false,0,false,false,unknown,13,may,618,1,-1,0,unknown,true
30,blue-collar,married,secondary,false,6,true,false,cellular,28,jan,241,3,-1,0,unknown,false
35,entrepreneur,single,secondary,false,475,false,true,cellular,21,jul,936,4,-1,0,unknown,false
33,blue-collar,single,secondary,false,706,true,false,cellular,7,apr,329,1,322,1,failure,false
36,management,married,secondary,false,1825,true,false,cellular,14,may,24,1,346,1,failure,false
59,self-employed,married,tertiary,false,185,false,false,cellular,22,jun,177,5,138,1,failure,false
72,blue-collar,married,primary,false,4415,false,false,telephone,13,oct,120,1,-1,0,unknown,false
64,management,married,tertiary,false,679,false,false,telephone,22,apr,135,3,-1,0,unknown,false
53,technician,divorced,secondary,false,320,false,false,cellular,9,jul,175,1,-1,0,unknown,false
35,management,single,tertiary,false,2988,true,false,cellular,25,may,179,1,-1,0,unknown,false
58,self-employed,married,secondary,false,1407,true,false,unknown,30,may,58,1,-1,0,unknown,false
40,technician,married,secondary,false,1270,false,false,cellular,17,apr,342,2,-1,0,unknown,false
41,services,divorced,secondary,false,654,true,false,cellular,13,may,139,2,-1,0,unknown,false
48,retired,married,primary,false,5173,true,false,unknown,18,jun,88,8,-1,0,unknown,false
44,entrepreneur,married,tertiary,false,3463,true,true,cellular,28,aug,210,3,-1,0,unknown,false
39,blue-collar,married,unknown,false,0,false,false,cellular,2,feb,731,1,193,3,failure,false
61,management,married,tertiary,false,6016,false,false,cellular,2,feb,670,3,-1,0,unknown,true
36,entrepreneur,married,primary,false,177,true,false,unknown,12,may,63,5,-1,0,unknown,false
28,management,married,tertiary,false,3694,false,true,cellular,8,jul,70,2,-1,0,unknown,false
58,retired,single,secondary,false,1640,false,true,cellular,4,feb,72,6,274,4,failure,false
60,admin.,divorced,secondary,false,174,true,false,cellular,15,may,241,1,364,1,failure,false
66,admin.,single,secondary,false,10177,false,false,cellular,5,may,272,4,-1,0,unknown,false
36,management,single,tertiary,false,490,false,false,cellular,28,aug,207,8,98,1,failure,true
49,self-employed,married,secondary,false,2576,true,false,cellular,15,may,64,6,-1,0,unknown,false
40,services,married,secondary,false,0,false,false,unknown,12,jun,543,2,-1,0,unknown,false
23,technician,single,secondary,false,598,false,false,cellular,30,apr,166,1,-1,0,unknown,false
29,management,single,tertiary,false,15459,false,false,cellular,26,may,245,3,97,7,success,false
44,blue-collar,married,primary,false,271,true,true,unknown,9,may,94,1,-1,0,unknown,false
54,unknown,married,unknown,false,2508,false,false,unknown,20,jun,34,8,-1,0,unknown,false
47,blue-collar,married,primary,false,320,false,false,telephone,30,jul,203,2,-1,0,unknown,false
33,admin.,married,tertiary,false,640,false,false,cellular,24,jul,318,1,-1,0,unknown,false
30,self-employed,married,secondary,false,1772,true,false,cellular,13,apr,158,4,-1,0,unknown,false
27,admin.,single,secondary,false,15,false,true,cellular,21,jul,177,1,-1,0,unknown,false
49,management,divorced,tertiary,false,2370,true,true,unknown,17,nov,56,1,103,2,other,false
27,services,single,secondary,false,201,true,false,unknown,4,jun,172,2,-1,0,unknown,false
51,blue-collar,married,secondary,false,160,true,false,cellular,7,may,136,1,359,1,failure,false
32,admin.,divorced,secondary,true,5,true,true,cellular,18,may,82,3,363,2,other,false
30,blue-collar,single,secondary,false,75,true,false,unknown,16,may,123,1,-1,0,unknown,false
33,admin.,married,secondary,false,4902,true,false,cellular,20,nov,110,1,-1,0,unknown,false
27,blue-collar,single,primary,false,-79,true,false,unknown,30,may,385,5,-1,0,unknown,false
75,retired,divorced,secondary,false,1341,false,false,cellular,18,dec,415,7,-1,0,unknown,true
37,services,divorced,secondary,false,490,true,false,cellular,2,feb,73,1,-1,0,unknown,false
36,technician,single,secondary,false,1521,true,false,unknown,16,jun,243,2,-1,0,unknown,false
37,blue-collar,married,secondary,false,131,true,false,unknown,9,may,137,2,-1,0,unknown,false
35,management,married,tertiary,false,8,true,false,unknown,23,may,55,4,-1,0,unknown,false
32,services,married,secondary,false,-632,true,true,cellular,20,apr,18,5,-1,0,unknown,false
32,admin.,single,secondary,false,116,false,true,cellular,16,jul,255,2,-1,0,unknown,false
35,admin.,married,primary,false,189,true,false,cellular,11,may,95,1,-1,0,unknown,false
31,blue-collar,married,primary,false,2,true,true,cellular,10,jul,112,1,-1,0,unknown,false
28,blue-collar,single,secondary,false,4229,true,true,cellular,5,may,205,2,-1,0,unknown,false
27,services,married,secondary,false,54,true,false,cellular,18,may,97,1,370,1,failure,false
22,student,single,unknown,false,549,false,false,cellular,2,sep,154,1,-1,0,unknown,false
35,blue-collar,married,primary,false,298,true,false,cellular,13,may,135,2,370,2,failure,false
69,retired,married,primary,false,579,false,false,cellular,14,aug,230,1,-1,0,unknown,false
37,entrepreneur,single,tertiary,false,1467,true,true,cellular,17,nov,349,1,-1,0,unknown,false
45,admin.,single,secondary,false,0,true,false,cellular,8,may,38,1,-1,0,unknown,false
47,management,married,tertiary,false,109,true,false,cellular,22,jul,268,1,-1,0,unknown,false
52,management,married,tertiary,false,-11,true,false,cellular,11,may,94,4,-1,0,unknown,false
33,services,married,secondary,false,90,true,false,cellular,28,jul,263,2,-1,0,unknown,false
60,blue-collar,married,primary,false,493,false,false,cellular,18,aug,671,4,-1,0,unknown,true
33,management,divorced,secondary,false,1897,true,true,unknown,2,jun,197,1,-1,0,unknown,false
44,admin.,married,secondary,false,2403,true,false,cellular,28,jan,180,2,-1,0,unknown,false
38,entrepreneur,married,secondary,false,868,false,false,cellular,20,nov,452,2,-1,0,unknown,false
54,entrepreneur,married,secondary,false,653,true,false,unknown,15,may,352,1,-1,0,unknown,false
32,unemployed,divorced,primary,false,0,false,false,cellular,15,jul,175,4,-1,0,unknown,false
33,technician,married,secondary,false,0,true,true,cellular,19,nov,163,2,-1,0,unknown,false
55,services,divorced,secondary,false,218,true,false,unknown,29,may,200,2,-1,0,unknown,false
51,blue-collar,married,primary,false,5050,false,true,unknown,16,jun,75,7,-1,0,unknown,false
48,blue-collar,married,secondary,false,741,true,false,cellular,16,apr,227,1,-1,0,unknown,false
37,services,single,secondary,false,1050,true,false,cellular,3,feb,586,3,-1,0,unknown,false
33,services,single,secondary,false,-56,false,true,cellular,10,jul,119,5,-1,0,unknown,false
30,blue-collar,married,primary,false,1,true,true,telephone,22,jul,80,2,-1,0,unknown,false
43,blue-collar,married,primary,false,-98,true,true,cellular,12,may,112,2,330,3,other,false
49,technician,married,secondary,false,4667,true,false,unknown,19,may,130,2,-1,0,unknown,false
54,unemployed,married,primary,false,541,true,false,cellular,3,feb,237,3,-1,0,unknown,false
31,unemployed,married,tertiary,false,7744,false,false,cellular,26,aug,377,8,-1,0,unknown,false
54,unknown,married,unknown,false,895,false,false,cellular,7,oct,335,1,-1,0,unknown,true
36,unemployed,married,secondary,false,-129,true,false,cellular,29,jul,121,3,-1,0,unknown,false
30,admin.,married,secondary,false,0,false,false,cellular,15,jul,127,5,-1,0,unknown,false
27,technician,single,secondary,false,158,false,false,unknown,1,jul,650,2,-1,0,unknown,true
30,admin.,married,secondary,false,122,true,false,unknown,16,may,107,1,-1,0,unknown,false
30,blue-collar,married,secondary,false,673,true,false,unknown,20,may,610,2,-1,0,unknown,false
35,technician,divorced,secondary,false,0,false,false,cellular,25,aug,124,4,-1,0,unknown,false
33,services,divorced,secondary,false,411,true,false,unknown,8,may,216,1,-1,0,unknown,false
43,blue-collar,divorced,primary,false,-97,true,true,cellular,31,jul,747,4,-1,0,unknown,false
41,blue-collar,married,secondary,false,-217,true,false,cellular,11,may,313,1,349,3,other,false
41,management,divorced,tertiary,false,5037,false,false,cellular,23,apr,252,9,185,5,other,true
46,admin.,divorced,secondary,false,2232,false,false,cellular,13,feb,121,1,-1,0,unknown,true
54,blue-collar,married,secondary,false,-932,true,false,unknown,7,may,799,1,-1,0,unknown,false
32,management,married,tertiary,false,913,true,false,cellular,23,jun,883,1,674,4,failure,false
30,technician,single,tertiary,false,236,true,false,unknown,16,may,197,1,-1,0,unknown,false
40,entrepreneur,married,primary,false,0,true,false,cellular,11,jul,271,2,-1,0,unknown,false
30,blue-collar,married,primary,false,2581,false,false,unknown,12,may,221,2,-1,0,unknown,false
27,admin.,married,secondary,false,639,false,true,cellular,14,jul,243,3,-1,0,unknown,false
41,blue-collar,married,primary,false,849,true,false,unknown,15,may,72,1,-1,0,unknown,false
54,services,married,secondary,false,386,true,false,cellular,2,aug,155,2,-1,0,unknown,false
32,management,single,tertiary,false,1218,true,false,telephone,28,jan,70,2,-1,0,unknown,false
31,management,married,tertiary,false,2603,true,false,cellular,11,feb,280,4,-1,0,unknown,true
42,blue-collar,married,secondary,false,-921,true,false,unknown,26,may,115,2,-1,0,unknown,false
